Gene name canonical,enrichment, -log10(p-value),consensus graph-based annnotation,is enriched
THUMPD3,-0.2434000000000011,0.1349827159322869,unclassified,no
ATG7,0.4010067469348826,0.0051272357395734,cytosol,no
VHL,0.2570245955386028,0.2788289348980545,cytosol,no
TATDN2,-1.7050000000000018,1.133968150980753,nucleus,no
CHCHD4,2.387599999999999,1.3054504162910308,mitochondrion,yes
TMEM43,0.5300000000000011,0.62642360780733,ER,no
CRELD1,0.5211067100755926,0.3171704355841944,ER,no
TSEN2,0.1446422034321166,0.0389449604813197,cytosol,no
RPL32,0.3136499999999991,0.0238935665698881,translation,no
OXNAD1,0.0554724904468066,0.0295563461325838,mitochondrion,no
SATB1,0.2411550526038226,0.1174395787831845,nucleus,no
TRNT1,1.573703050460033,0.838255636618188,mitochondrion,no
RAD18,-0.1152647286102848,0.2819636971773909,nucleus,no
ANKRD28,0.4256556367672068,0.1767031919918654,cytosol,no
TBC1D5,-0.5720000000000027,0.0968841786014711,trans-Golgi,no
RAB5A,-0.5342499999999966,0.830033452484063,early_endosome,no
UBE2E1,-0.1121600754703777,0.1558388462305054,cytosol,no
LRRFIP2,1.1578499999999998,1.1526468481821446,actin_cytoskeleton,no
WDR48,-0.3042499999999997,0.0411668601694482,plasma_membrane,no
RPSA,0.2202000000000019,0.413027538529572,translation,no
ACAA1,3.806049999999999,13.431118182310492,peroxisome,yes
POMGNT2,1.943450000000002,0.7098971848132525,ER,no
CTNNB1,0.4157499999999992,1.1127135078420822,plasma_membrane,no
RPL15,-0.0701999999999998,0.0734491321911096,translation,no
SS18L2,-0.5687414630107597,1.1070986734876,nucleus,no
ANO10,0.4616000000000007,0.2871196682990073,ER,no
EXOSC7,-0.1311999999999997,0.074295125045759,nucleus,no
KLHL18,-0.19520061133667,0.2771388264244392,cytosol,no
USP19 (O94966),0.912096213906974,0.1604643912944834,ER,no
TREX1,-0.3468910641002161,0.0221951777107822,unclassified,no
GORASP1,-0.303449999999998,0.3585668862021177,Golgi,no
RBM5,0.0552890847993516,0.0783881558538821,nucleus,no
PRKAR2A,0.708750000000002,1.3130172197072334,unclassified,no
DAG1,-0.3700499999999991,0.0407472196539281,plasma_membrane,no
MAPKAPK3,-0.4096487117680958,0.5042038400184666,cytosol,no
IP6K1,-0.4131547220970013,0.0014333387820383,ER,no
USP4,0.6102800704105533,0.7101415491082304,cytosol,no
TMEM115,0.1355499999999985,0.0856018029643165,Golgi,no
SNRK,-0.0560029271755553,0.0873952814302771,cytosol,no
GNL3,-0.8546499999999995,0.4945375388061672,nucleolus,no
CHDH,4.660357351877302,2.804037542698003,mitochondrion,yes
BAP1,0.3890684073015258,0.134578995685142,nucleus,no
WNT5A,-4.059414181634594,1.2922729233468009,plasma_membrane,no
ABHD6,2.29955,0.759627205832692,ER,no
RHOA,0.2058999999999997,0.0360176338114859,plasma_membrane,no
RPL29,-0.9274500000000004,0.5505042976428814,translation,no
PRKCD,-0.1644000000000005,0.3466642198560029,plasma_membrane,no
GMPPB,-0.5931421120860776,0.1917048016510175,cytosol,no
THOC7,3.5499697116058506,1.4880500023152317,nucleus,yes
WDR82,-0.4137500000000003,0.2805976230060175,nucleus,no
SFMBT1,-0.5697757498813907,0.0053716802715906,nucleus,no
CYB561D2,-0.4921868902727624,0.4496250040837578,Golgi,no
ERI1,-1.7177500000000023,2.1581545540598186,nucleus,no
NEIL2,-0.3470755850721758,0.3959525609033311,nucleus,no
FHIT,-0.3108170119262077,0.2288241291701545,cytosol,no
TMF1,-0.0941000000000009,0.0379632442716655,Golgi,no
ARL6IP5,0.3926499999999997,0.6033747329769805,ER,no
NIPA2,-0.0220842232304754,0.186267139627297,Golgi,no
CTSB,-0.1341500000000017,0.0056545978660411,lysosome,no
ADNP2,-0.298581339762535,0.2112086166098017,nucleus,no
ZNF236,0.5702487695144818,0.7115468439838032,nucleus,no
LDAF1,0.1076656518634742,0.060169429011771,ER,no
THUMPD1,0.888290048172248,0.2603518336483866,cytosol,no
CHORDC1,1.7088261228316632,0.4295434797218975,cytosol,no
MRE11,0.6305999999999976,0.5500915608984727,nucleus,no
C11orf54,0.8009568851541502,0.1399174961534455,cytosol,no
PANX1,0.4626768718528566,0.2189290988176306,plasma_membrane,no
ANKRD49,0.7459936002626542,0.0974136001754203,cytosol,no
CEP57,-0.2088594548384108,0.0456862224625553,centrosome,no
DCUN1D5,-1.7626500000000007,1.2953010168354364,nucleus,no
AMOTL1,1.2155523434116944,0.4784643259837886,actin_cytoskeleton,no
SRSF8,0.7783428875034168,0.1228177855715467,nucleus,no
TAF1D,-0.247342121853169,0.6941964282519649,nucleus,no
CCDC82,0.2755365223225752,0.0909018148226753,cytosol,no
POGLUT3,0.0865000000000009,0.3149473144416257,ER,no
ATM,-0.6076488935799169,0.3038624218300363,nucleus,no
RNF214 (Q8ND24),-1.089365560794878,0.4864816816608676,cytosol,no
DLAT,3.127050000000001,2.119095623458874,mitochondrion,yes
PHLDB1,-0.2928638640103962,0.3483718660568989,plasma_membrane,no
SIK2,-0.0063039447575583,0.0202407663706345,cytosol,no
IFT46,-0.4375341364818439,0.2576014175068423,unclassified,no
SORL1,-1.453050000000001,0.406200490891175,early_endosome,no
NKAPD1,-2.5462000000000025,4.420461326539678,nucleus,no
DPAGT1,-7.470023314792389,1.4282469788755716,ER,no
SLC37A4,0.6085999999999991,0.345901996080645,ER,no
MCAM,0.3321499999999986,0.3935176466174627,plasma_membrane,no
EI24,0.1445000000000007,0.2105412840219267,ER,no
STT3A,0.4199500000000036,0.5156083103905793,ER,no
FXYD6,0.4833999999999996,0.2947181284906039,plasma_membrane,no
RPUSD4,0.4094257760691278,0.3634711218486633,mitochondrion,no
FAM118B,0.0477665765025854,0.0010386840715746,cytosol,no
VPS26B,-0.4036500000000025,0.1686801118223063,early_endosome,no
THYN1,-0.7131000000000007,0.0990601216519442,nucleus,no
NRGN,0.1257505769699776,0.3599733487456064,cytosol,no
NFRKB,0.600047739761866,0.4218822383094815,nucleus,no
GLB1L2,-0.1052056676569144,0.1287207432786258,Golgi,no
DEGS1,1.0459500000000013,1.0540427974638724,ER,no
ACBD3,0.4358499999999985,0.4496804636347556,trans-Golgi,no
ARF1,0.3667999999999978,0.3337826090358401,cytosol,no
GGPS1,0.4283145684944109,0.798742145791877,cytosol,no
LBR,-0.8034999999999997,0.3136515059400759,ER,no
KCNK1,-0.7535999999999987,0.2227817390148662,,no
PARP1,-0.7650999999999968,0.7155302085383323,nucleus,no
SPRTN,-0.5850607634272329,0.1725708435270116,unclassified,no
MRPL55,3.376099933748371,1.0918250924551889,mitochondrion,no
SATB2,-0.1578745490442976,0.184079449037376,nucleus,no
MAIP1,7.143051786523419,2.441843578115418,mitochondrion,yes
RAB4A,-0.5041500000000028,0.0887281845625175,early_endosome,no
SPATS2L,-2.687230185698532,0.7899410341615963,translation,no
EXO1,-0.7692599509518914,0.8739198218841536,14-3-3_scaffold,no
PPIL3,-0.3882410759322425,0.5708058381794084,cytosol,no
NIF3L1,-1.2176579734626145,1.071149412136486,mitochondrion,no
ARV1,0.2634499999999988,0.2651135050368967,ER,no
TSNAX,0.2065462741046921,0.0061052619134636,cytosol,no
TOMM20,3.4750999999999976,0.8744302741413696,mitochondrion,no
ICA1L,0.1436359820721726,0.2047220729298046,cytosol,no
SLC39A10,-0.0253999999999976,0.038789749961326,plasma_membrane,no
EEF1B2,2.0782500000000006,0.8701905481720354,unclassified,no
HSPD1 (P10809),1.8965,3.5832719324857734,mitochondrion,yes
FASTKD2,5.868228489957694,6.823402160697743,mitochondrion,yes
MOB4,1.0298446604998972,0.7476484401982331,ER,no
IDH1,5.404333642313333,1.8578418022910024,cytosol,yes
SUMO1,-1.2230999999999987,0.2019099819032383,nucleus,no
LANCL1,-0.7613000000000021,0.5130235887309456,unclassified,no
CASP8,0.375427646845992,0.2914952967501894,cytosol,no
METTL21A,-0.1864109267111189,0.0354204224108729,cytosol,no
ORC2,0.1484860258609508,0.1687098313403925,nucleus,no
NDUFB3,4.819613426862354,6.010939463986623,mitochondrion,yes
PNKD,1.2192500000000024,0.0621163894555225,ER,no
USP37,-0.0766264512207364,0.6445809428828058,cytosol,no
TTLL4,-0.2884230714284115,0.0291588336720463,cytosol,no
ATG9A,-1.3628999999999998,0.0883278291112218,trans-Golgi,no
BCS1L,3.5299753560595235,3.5336681572900632,mitochondrion,yes
CPS1,-1.5272758221742355,1.2737247964022895,mitochondrion,no
COPS7B,-1.1735950466521778,2.101817729337239,cytosol,no
CUL3,-0.3438499999999997,0.0077019201305117,early_endosome,no
ACSL3,0.1299500000000009,0.3678237713818545,ER,no
WDFY1,-0.5244500000000016,0.2952404299409573,trans-Golgi,no
DGKD,-1.3924635390550542,1.576746150635286,unclassified,no
CAB39,0.221,0.332276376333191,actin_cytoskeleton,no
SERPINE2,-2.4711,0.534773070437227,plasma_membrane,no
GIGYF2,1.0478000000000025,0.4201981694707821,stress_granule,no
STK25,0.9957173732269312,0.0686312633924817,unclassified,no
COPS8,1.4736543824342867,0.9323972075551616,cytosol,no
CTNNBIP1,0.5722200906056898,0.6540921041665475,cytosol,no
NMNAT1,0.1249613137783356,0.0951606252219802,stress_granule,no
TARDBP,-0.590600000000002,0.3240090516855222,nucleus,no
HDLBP,-0.3392499999999998,0.3272561821140242,stress_granule,no
PEX11B,5.17625,4.120485123328725,ER,yes
ENO1 (A0A024R4F1),0.2989499999999978,0.4175799521149514,cytosol,no
POLD1,0.853209858195136,0.3060878962138377,cytosol,no
